S01,S02,S03,S04,S05,S06,S07,S08,S09,S10,S11,S12
159.9034466,155.6811709,135.8917901,76.23305914,71.034842,86.60841013,90.26829355,98.36850674,96.93917198,151.8022032,49.22620015,160.9429325
67.32223764,86.02836063,159.671475,168.2562721,157.1278714,163.1746807,75.08771292,130.3558727,105.7351574,61.57472644,110.3766553,81.1780856
161.0780009,155.4733243,167.680278,64.65459399,109.7387281,33.00814163,137.1227082,119.2013618,115.4625324,172.3310678,20.54918966,109.9001632
88.6621449,135.7059988,143.9329112,153.9497696,98.0931775,85.94555904,84.35943632,113.0125344,147.59658,107.4451038,96.9569772,168.2146744
145.1706641,77.16637348,113.0771283,123.3680601,81.50794868,138.6138722,130.2425873,109.5764687,87.5403288,106.4229117,114.3119089,93.8582996
145.5602802,128.3827543,153.6083359,66.03228603,82.17890891,59.11569706,104.6976284,92.06807159,175.2316118,102.9692176,54.50560042,191.9959174
68.82997575,84.9947072,204.0069682,164.0250838,156.2821637,131.0953002,91.40305771,152.165562,108.7436319,63.19672369,117.6776548,87.48127339
73.87751965,90.11149729,146.656141,170.309559,99.82213951,85.79508942,60.30959437,122.3675021,126.0681276,62.39612808,114.8193769,98.68306383
96.56245878,77.00414159,150.0517937,167.5261785,89.4061571,164.5672877,99.61366814,115.8829273,73.08310579,99.869254,124.9546021,64.60067252
88.64558412,83.38791363,111.080806,158.9165861,97.44967466,148.9635384,79.81987173,140.9476554,108.7231487,111.9641283,110.9617295,76.83126182
109.9879111,99.47022198,80.11239657,168.0972352,54.52003299,114.8204208,69.34207066,103.110817,109.8450101,100.3570266,103.5522739,112.5488843
120.5577324,104.404248,142.5157057,148.0519944,71.25722212,134.1565006,139.4546233,90.08777445,84.0582669,100.3089903,113.6230073,77.46431915
191.6121662,168.8257753,64.66662407,102.9121506,62.83259898,79.8916395,132.4404536,71.02345657,176.3872046,162.3031973,105.2684239,161.8389253
136.9851288,119.2579584,110.4189134,161.7874183,54.14408358,103.7675463,97.31720723,96.23760326,157.2709044,79.96908882,107.8307602,152.7721369
105.0853524,72.06583932,103.1285146,145.8762489,80.05516141,120.8328276,75.12072866,92.88492166,75.47408332,73.7638695,105.4710837,101.4741656
74.75212414,101.6138252,199.1598621,139.110997,118.0241648,103.5741878,106.7231753,135.9400269,97.39451314,102.0435061,103.6805568,105.0119721
104.7798457,57.47433302,143.4353737,174.3647615,122.3162642,114.8386323,108.0804422,134.0602752,71.27470057,107.3243578,139.9782625,79.06572763
143.5944737,78.34001821,126.313016,152.2934917,128.3864364,106.7359381,150.7989294,124.9183867,74.0907586,140.0694091,72.67957743,64.81935585
132.4815697,72.9433845,109.3077714,153.5640076,110.6883724,125.0230365,98.38225801,102.9614918,78.35964722,86.3261559,72.22475756,69.7184899
186.4785474,185.6072031,101.9125972,81.56869396,85.04270101,63.27724795,126.9987959,77.4819921,185.1411121,145.6158726,73.87268387,128.0830361
165.0342102,121.2416121,88.03587512,117.2046787,54.28901543,148.9324152,127.8165456,43.47562401,141.0506924,170.9319874,130.5401144,79.69072037
